         gisjoin           tract_id City State stateabbr statedesc countyname placename                  placefips place_tractid           access2015
nbr.val       NA  1.58820000000e+04   NA    NA        NA        NA         NA        NA         15058.000000000000            NA  15058.0000000000000
nbr.null      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.000000000000            NA      0.0000000000000
nbr.na        NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA           824.000000000000            NA    824.0000000000000
min           NA 5.30132487394e-315   NA    NA        NA        NA         NA        NA         15003.000000000000            NA      2.9000000953674
max           NA 2.72127342952e-313   NA    NA        NA        NA         NA        NA       5553000.000000000000            NA     64.0999984741211
range         NA 2.66826018078e-313   NA    NA        NA        NA         NA        NA       5537997.000000000000            NA     61.1999983787537
sum           NA 2.18031061219e-309   NA    NA        NA        NA         NA        NA   42233039762.000000000000            NA 275899.0999567509280
median        NA 1.58115846524e-313   NA    NA        NA        NA         NA        NA       3260600.000000000000            NA     16.0000000000000
mean          NA 1.37281867029e-313   NA    NA        NA        NA         NA        NA       2804691.178244122770            NA     18.3224266142085
SE.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         13228.471679999062            NA      0.0857641097672
CI.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         25929.412409634813            NA      0.1681080797459
var           NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA 2635036507681.393554687500            NA    110.7588558486982
std.dev       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA       1623279.553152011242            NA     10.5242033355831
coef.var      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.578773009215            NA      0.5743891656481
                arthritis2015            binge2015          bphigh2015             bpmed2015          cancer2015          casthma2015             chd2015
var          22.4662093498347     21.7735249203146     1.0597129192720     84.6615298046431     14.6225679706491     68.1778580765750     20.4038196623877
std.dev       4.7398533046746      4.6662109811189     1.0294235859315      9.2011700236787      3.8239466485098      8.2569884386848      4.5170587401967
coef.var      0.4054091105325      0.1490312662377     0.3388541353207      0.3498917335730      0.2625744480955      0.2621840554422      0.3377792751426
                    sleep2018          stroke2018           access2019        arthritis2019            binge2019           bphigh2019             bpmed2019
nbr.val   15882.0000000000000 15882.0000000000000  15726.0000000000000  15726.0000000000000  15726.0000000000000  15726.0000000000000   15726.0000000000000
nbr.null      0.0000000000000     0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000       0.0000000000000
nbr.na        0.0000000000000     0.0000000000000    156.0000000000000    156.0000000000000    156.0000000000000    156.0000000000000     156.0000000000000
min          21.2999992370606     0.4000000059605      4.1999998092651      3.0999999046326      5.0000000000000      6.9000000953674      10.8000001907349
max          60.7999992370606    19.3999996185303     62.7000007629395     49.0999984741211     42.2000007629395     72.3000030517578      91.9000015258789
range        39.5000000000000    18.9999996125698     58.5000009536744     45.9999985694885     37.2000007629395     65.4000029563904      81.1000013351440
sum      613219.8996829988901 54438.6999480128288 306609.5999417305575 335058.9998855591984 284493.3000483513460 486449.8999400141183 1105636.2999429702759
median       38.0000000000000     3.0999999046326     17.2500000000000     20.7000007629395     17.5500001907348     29.7000007629395      71.4000015258789
mean         38.6109998541115     3.4276980196457     19.4969858795454     21.3060536618059     18.0906333491257     30.9328436945195      70.3062635090277
SE.mean       0.0498457383515     0.0124784498576      0.0819503519748      0.0469534675585      0.0317561417546      0.0670158249885       0.0607576457102
CI.mean       0.0977032983638     0.0244591764488      0.1606321023447      0.0920341892932      0.0622456852163      0.1313587141343       0.1190919639607
var          39.4603795883284     2.4730133917152    105.6136173288811     34.6699817485538     15.8589246304465     70.6273656832547      58.0523955216209
std.dev       6.2817497234710     1.5725817599461     10.2768486088334      5.8881220901535      3.9823265348847      8.4040089054721       7.6192122638512
coef.var      0.1626932673903     0.4587865532299      0.5270993512702      0.2763591129365      0.2201319576839      0.2716856228437       0.1083717421972
                  cancer2019          casthma2019             chd2019           checkup2019        cholscreen2019            colon2019            copd2019
nbr.val  15726.0000000000000  15726.0000000000000 15726.0000000000000   15726.0000000000000   15726.0000000000000  15878.0000000000000 15726.0000000000000
nbr.null     0.0000000000000      0.0000000000000     0.0000000000000       0.0000000000000       0.0000000000000      0.0000000000000     0.0000000000000
nbr.na     156.0000000000000    156.0000000000000   156.0000000000000     156.0000000000000     156.0000000000000      4.0000000000000   156.0000000000000
min          0.6000000238419      5.6999998092651     0.6000000238419      55.5000000000000      50.0999984741211     30.1000003814697     1.2000000476837
max         19.5000000000000     21.5000000000000    37.0999984741211      93.0000000000000      97.3000030517578     83.6999969482422    28.3999996185303
range       18.8999999761581     15.8000001907349    36.4999984502792      37.5000000000000      47.2000045776367     53.5999965667725    27.1999995708466
sum      87450.2000021934509 155338.0001101493835 85669.4000238180161 1176048.4004707336426 1332964.8998222351074 975361.8996753694955 99806.8000485897064
median       5.4000000953674      9.5000000000000     5.1999998092651      74.8000030517578      85.3000030517578     62.0999984741211     5.8000001907349
mean         5.5608673535669      9.8777820240461     5.4476281332709      74.7836958203442      84.7618529710184     61.4285111270544     6.3466107114708
SE.mean      0.0132182325411      0.0160182538804     0.0161269549265       0.0448431608757       0.0376086128918      0.0658618417008     0.0213642833649
CI.mean      0.0259092539714      0.0313976173951     0.0316106839304       0.0878977458139       0.0737172008357      0.1290966792120     0.0418764492072
var          2.7476730061794      4.0350471767022     4.0899972462142      31.6235561499661      22.2429764911267     68.8753056480040     7.1778591256941
std.dev      1.6576106316561      2.0087426855380     2.0223741607858       5.6234825642093       4.7162460168154      8.2991147508637     2.6791526880143
coef.var     0.2980849076705      0.2033596895181     0.3712393928716       0.0751966388198       0.0556411386904      0.1351020006605     0.4221391243002
                    corem2019            corew2019         csmoking2019           dental2019         diabetes2019         highchol2019           kidney2019
nbr.val   15848.0000000000000  15838.0000000000000  15726.0000000000000  15882.0000000000000  15726.0000000000000  15726.0000000000000 15726.00000000000000
nbr.null      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000     0.00000000000000
nbr.na       34.0000000000000     44.0000000000000    156.0000000000000      0.0000000000000    156.0000000000000    156.0000000000000   156.00000000000000
min           9.8000001907349      7.4000000953674      5.0000000000000     20.2999992370605      1.0000000000000      8.0000000000000     0.60000002384186
max          52.2999992370606     55.0999984741211     45.5000000000000     88.0000000000000     44.2000007629395     50.9000015258789    14.30000019073490
range        42.4999990463257     47.6999983787537     40.5000000000000     67.7000007629395     43.2000007629395     42.9000015258789    13.70000016689304
sum      450271.3000936509925 412055.8998918535071 272741.3000254631625 960945.8000469210092 178767.7000279426575 464091.9998826982919 48443.69994652271271
median       27.7000007629395     25.3999996185303     16.2999992370605     61.2999992370606     10.5000000000000     29.7000007629395     2.90000009536743
mean         28.4118690114621     26.0169150076937     17.3433358785109     60.5053393808664     11.3676522973383     29.5111280607083     3.08048454448192
SE.mean       0.0633014504461      0.0558439958348      0.0502875721648      0.0989295984226      0.0373980594242      0.0366235532145     0.00881845779156
CI.mean       0.1240780398837      0.1094605862554      0.0985694172630      0.1939132289212      0.0733044918559      0.0717863707284     0.01728519012259
var          63.5041028658102     49.3916245297137     39.7685364912561    155.4381733826301     21.9946171106421     21.0930424068248     1.22293550094253
std.dev       7.9689461577934      7.0279175101671      6.3062299744979     12.4674846453737      4.6898419067856      4.5927162340847     1.10586414217232
coef.var      0.2804794768897      0.2701287799914      0.3636111310230      0.2060559410616      0.4125602880978      0.1556265902353     0.35899032317927
                      lpa2019            mhlth2019          obesity2019            phlth2019            sleep2019          stroke2019                var6
nbr.val   15726.0000000000000  15726.0000000000000  15726.0000000000000  15726.0000000000000  15882.0000000000000 15726.0000000000000  15881.000000000000
nbr.null      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000     0.0000000000000      0.000000000000
nbr.na      156.0000000000000    156.0000000000000    156.0000000000000    156.0000000000000      0.0000000000000   156.0000000000000      1.000000000000
min           9.3000001907349      6.5000000000000     11.8999996185303      4.1999998092651     21.2999992370606     0.4000000059605      1.000000000000
max          63.7000007629395     38.5999984741211     58.2000007629395     37.5999984741211     60.7999992370606    20.7000007629395     55.000000000000
range        54.4000005722046     32.0999984741211     46.3000011444092     33.3999986648560     39.5000000000000    20.3000007569790     54.000000000000
sum      448276.8999500276404 241336.9000272751146 497183.1002244951669 209034.4999651908875 613219.8996829988901 54144.9999628067017 439757.000000000000
median       27.7000007629395     14.8000001907349     30.8999996185303     12.6000003814697     38.0000000000000     3.0999999046326     32.000000000000
mean         28.5054622885685     15.3463627131677     31.6153567483464     13.2922866568225     38.6109998541115     3.4430242886180     27.690762546439
SE.mean       0.0763236185088      0.0310025487581      0.0668186325912      0.0352976707337      0.0498457383515     0.0128099942892      0.127595443002
CI.mean       0.1496030584883      0.0607685563888      0.1309721943869      0.0691874887806      0.0977032983638     0.0251090601091      0.250101535449
var          91.6085851170318     15.1151711718990     70.2123386544123     19.5934253443296     39.4603795883284     2.5805729677128    258.552162145187
std.dev       9.5712373869334      3.8878234491678      8.3792803184052      4.4264461302866      6.2817497234710     1.6064161875780     16.079557274539
coef.var      0.3357685376242      0.2533384308604      0.2650382972143      0.3330086270758      0.1626932673903     0.4665712620409      0.580683079694
                        var7                  tract state              statea county             countya                 tracta name_e.x              m1_2014
nbr.val    15881.00000000000       15881.0000000000    NA  15881.000000000000     NA   15881.00000000000       15881.0000000000       NA   15881.000000000000
nbr.null       0.00000000000           0.0000000000    NA      0.000000000000     NA       0.00000000000           0.0000000000       NA     171.000000000000
nbr.na         1.00000000000           1.0000000000    NA      1.000000000000     NA       1.00000000000           1.0000000000       NA       1.000000000000
min            1.00000000000         100.0000000000    NA      1.000000000000     NA       1.00000000000         100.0000000000       NA       0.000000000000
max          810.00000000000      989100.0000000000    NA     55.000000000000     NA     810.00000000000      989100.0000000000       NA    4290.000000000000
range        809.00000000000      989000.0000000000    NA     54.000000000000     NA     809.00000000000      989000.0000000000       NA    4290.000000000000
sum      1534973.00000000000  1769886057.0000000000    NA 439757.000000000000     NA 1534973.00000000000  1769886057.0000000000       NA 5384579.000000000000
median        61.00000000000       20700.0000000000    NA     32.000000000000     NA      61.00000000000       20700.0000000000       NA     288.000000000000
mean          96.65468169511      111446.7638687740    NA     27.690762546439     NA      96.65468169511      111446.7638687740       NA     339.057930860777
SE.mean        1.01132926512        1411.3609090808    NA      0.127595443002     NA       1.01132926512        1411.3609090808       NA       2.007164773335
CI.mean        1.98232002727        2766.4274062599    NA      0.250101535449     NA       1.98232002727        2766.4274062599       NA       3.934270534281
var        16242.87848075667 31633993036.6357994080    NA    258.552162145187     NA   16242.87848075667 31633993036.6357994080       NA   63979.950296196985
std.dev      127.44755188216      177859.4755323309    NA     16.079557274539     NA     127.44755188216      177859.4755323309       NA     252.942583002936
coef.var       1.31858643210           1.5959142227    NA      0.580683079694     NA       1.31858643210           1.5959142227       NA       0.746015827917
              m1hearing_2014              m2_2014      m2hearing_2014               m3_2014      m3hearing_2014              f1_2014      f1hearing_2014
nbr.val  15881.0000000000000   15881.000000000000 15881.0000000000000    15881.000000000000  15881.000000000000   15881.000000000000 15881.0000000000000
nbr.null 13805.0000000000000      38.000000000000 12393.0000000000000       35.000000000000   4559.000000000000     193.000000000000 14247.0000000000000
