         gisjoin           tract_id City State stateabbr statedesc countyname placename                  placefips place_tractid
nbr.val       NA  1.58820000000e+04   NA    NA        NA        NA         NA        NA         15058.000000000000            NA
nbr.null      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.000000000000            NA
nbr.na        NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA           824.000000000000            NA
min           NA 5.30132487394e-315   NA    NA        NA        NA         NA        NA         15003.000000000000            NA
max           NA 2.72127342952e-313   NA    NA        NA        NA         NA        NA       5553000.000000000000            NA
range         NA 2.66826018078e-313   NA    NA        NA        NA         NA        NA       5537997.000000000000            NA
sum           NA 2.18031061219e-309   NA    NA        NA        NA         NA        NA   42233039762.000000000000            NA
median        NA 1.58115846524e-313   NA    NA        NA        NA         NA        NA       3260600.000000000000            NA
mean          NA 1.37281867029e-313   NA    NA        NA        NA         NA        NA       2804691.178244122770            NA
SE.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         13228.471679999062            NA
CI.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         25929.412409634813            NA
var           NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA 2635036507681.393554687500            NA
std.dev       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA       1623279.553152011242            NA
coef.var      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.578773009215            NA
                   access2015        arthritis2015            binge2015          bphigh2015             bpmed2015          cancer2015
max         547.000000000000   107.0000000000000    232.000000000000     613.000000000000   142.0000000000000   194.0000000000000
range       547.000000000000   107.0000000000000    232.000000000000     613.000000000000   142.0000000000000   194.0000000000000
sum      792573.000000000000 33177.0000000000000 116650.000000000000 1054056.000000000000 65881.0000000000000 72806.0000000000000
median       38.000000000000     0.0000000000000      0.000000000000      51.000000000000     0.0000000000000     0.0000000000000
mean         49.906995781122     2.0891001826081      7.345255336566      66.372142812165     4.1484163465777     4.5844720105787
SE.mean       0.372150894038     0.0582742133899      0.118385152677       0.469328572216     0.0821637598388     0.0926510248631
CI.mean       0.729457947932     0.1142240655545      0.232048322122       0.919937215467     0.1610502852650     0.1816065137912
var        2199.459548663017    53.9300329497235    222.572919709673    3498.096891434515   107.2107797651836   136.3258772542701
std.dev      46.898396013755     7.3437070304938     14.918877964166      59.144711440961    10.3542638446769    11.6758673020153
coef.var      0.939715871086     3.5152488576807      2.031090449626       0.891107457662     2.4959558008730     2.5468292259334
                 m3_sc_2016          f1_sc_2016          f2_sc_2016          f3_sc_2016         m2_ild_2016         m3_ild_2016
nbr.val   15881.00000000000 15881.0000000000000 15881.0000000000000  15881.000000000000  15881.000000000000  15881.000000000000
nbr.null   5147.00000000000 13482.0000000000000 12472.0000000000000   4457.000000000000   7797.000000000000   2780.000000000000
nbr.na        1.00000000000     1.0000000000000     1.0000000000000      1.000000000000      1.000000000000      1.000000000000
min           0.00000000000     0.0000000000000     0.0000000000000      0.000000000000      0.000000000000      0.000000000000
max         261.00000000000   124.0000000000000   196.0000000000000    275.000000000000    326.000000000000    359.000000000000
range       261.00000000000   124.0000000000000   196.0000000000000    275.000000000000    326.000000000000    359.000000000000
sum      284165.00000000000 39005.0000000000000 61395.0000000000000 343217.000000000000 185805.000000000000 491624.000000000000
median       10.00000000000     0.0000000000000     0.0000000000000     13.000000000000      1.000000000000     21.000000000000
mean         17.89339462250     2.4560795919652     3.8659404319627     21.611800264467     11.699829985517     30.956740759398
SE.mean       0.18701164749     0.0611354350049     0.0844298148562      0.211822422306      0.155205757793      0.266124621802
CI.mean       0.36656403304     0.1198323843341     0.1654920100316      0.415195964800      0.304220882982      0.521634432763
var         555.41187135365    59.3558951835892   113.2060193438066    712.560437571186    382.554665588222   1124.729173860309
std.dev      23.56717784024     7.7042777197859    10.6398317347506     26.693827705505     19.559004718754     33.536982181769
coef.var      1.31708813992     3.1368192403005     2.7521975369260      1.235150583424      1.671734097245      1.083349905677
                 f2_ild_2016         f3_ild_2016 regiona              m1_2017      m1hearing_2017              m2_2017
nbr.val   15881.000000000000  15881.000000000000      NA   15881.000000000000 15881.0000000000000   15881.000000000000
nbr.null   8764.000000000000   2025.000000000000      NA     159.000000000000 13919.0000000000000      52.000000000000
nbr.na        1.000000000000      1.000000000000      NA       1.000000000000     1.0000000000000       1.000000000000
min           0.000000000000      0.000000000000      NA       0.000000000000     0.0000000000000       0.000000000000
max         242.000000000000    459.000000000000      NA    3855.000000000000   143.0000000000000    5493.000000000000
range       242.000000000000    459.000000000000      NA    3855.000000000000   143.0000000000000    5493.000000000000
sum      150447.000000000000 636584.000000000000      NA 5429716.000000000000 36893.0000000000000 8997826.000000000000
median        0.000000000000     29.000000000000      NA     287.000000000000     0.0000000000000     490.000000000000
mean          9.473395881871     40.084629431396      NA     341.900132233487     2.3230904854858     566.578049241232
SE.mean       0.133855550316      0.320891570843      NA       2.087017553792     0.0647835417567       3.072865057466
CI.mean       0.262372055576      0.628983862530      NA       4.090791037932     0.1269830872013       6.023163923571
var         284.544773914363   1635.288807181625      NA   69171.954887262109    66.6510845540915  149956.337122667843
std.dev      16.868454994882     40.438704321252      NA     263.005617596397     8.1640115478906     387.241961985872
coef.var      1.780613330766      1.008833183564      NA       0.769246902241     3.5142890898558       0.683475052562
             m2hearing_2017               m3_2017      m3hearing_2017              f1_2017      f1hearing_2017              f2_2017
nbr.val  15881.000000000000    15881.000000000000  15881.000000000000   15881.000000000000 15881.0000000000000   15881.000000000000
nbr.null 12180.000000000000       47.000000000000   4724.000000000000     172.000000000000 14281.0000000000000      54.000000000000
nbr.na       1.000000000000        1.000000000000      1.000000000000       1.000000000000     1.0000000000000       1.000000000000
min          0.000000000000        0.000000000000      0.000000000000       0.000000000000     0.0000000000000       0.000000000000
max        557.000000000000     8868.000000000000    506.000000000000    5349.000000000000   144.0000000000000    6625.000000000000
range      557.000000000000     8868.000000000000    506.000000000000    5349.000000000000   144.0000000000000    6625.000000000000
sum      78339.000000000000 11987977.000000000000 327140.000000000000 5279610.000000000000 29961.0000000000000 9216457.000000000000
median       0.000000000000      691.000000000000     13.000000000000     277.000000000000     0.0000000000000     502.000000000000
mean         4.932875763491      754.862854983943     20.599458472388     332.448208551099     1.8865940431963     580.344877526604
SE.mean      0.107127811261        3.425977927323      0.207942599532       2.066367779543     0.0587186827223       3.149517631880
CI.mean      0.209982656553        6.715305185518      0.407591072257       4.050315139069     0.1150952758414       6.173411660526
var        182.256199342814   186400.454489808239    686.696420361641   67809.897585109153    54.7558410498612  157530.965120011766
std.dev     13.500229603337      431.741189243982     26.204893061443     260.403336355564     7.3997189845197     396.901707126603
coef.var     2.736786866447        0.571946528291      1.272115628504       0.783289937072     3.9222635156756       0.683906626036
              f2hearing_2017               f3_2017      f3hearing_2017      m1_vision_2017     m2_vision_2017      m3_vision_2017
nbr.val  15881.0000000000000    15881.000000000000  15881.000000000000 15881.0000000000000 15881.000000000000  15881.000000000000
nbr.null 12740.0000000000000       48.000000000000   6191.000000000000 13104.0000000000000 11263.000000000000   5075.000000000000
nbr.na       1.0000000000000        1.000000000000      1.000000000000     1.0000000000000     1.000000000000      1.000000000000
min          0.0000000000000        0.000000000000      0.000000000000     0.0000000000000     0.000000000000      0.000000000000
max        195.0000000000000     9029.000000000000    281.000000000000   182.0000000000000   204.000000000000    288.000000000000
range      195.0000000000000     9029.000000000000    281.000000000000   182.0000000000000   204.000000000000    288.000000000000
sum      59240.0000000000000 12640158.000000000000 237836.000000000000 53996.0000000000000 96768.000000000000 313225.000000000000
median       0.0000000000000      726.000000000000      8.000000000000     0.0000000000000     0.000000000000     12.000000000000
mean         3.7302436874252      795.929601410490     14.976135004093     3.4000377809962     6.093319060513     19.723254203136
SE.mean      0.0833417307375        3.616284184539      0.166293988224     0.0817884589909     0.110780537420      0.203701415214
CI.mean      0.1633592417885        7.088327027173      0.325955071846     0.1603146530504     0.217142413982      0.399277870116
var        110.3069498713432   207683.957008462021    439.168259141471   106.2335994947942   194.896832566267    658.970447243248
std.dev     10.5027115485166      455.723553273761     20.956341740425    10.3069684919861    13.960545568360     25.670419693555
coef.var     2.8155564163064        0.572567664862      1.399315760355     3.0314276357736     2.291123348329      1.301530641403
              f1_vision_2017      f2_vision_2017      f3_vision_2017         m1_cog_2017         m2_cog_2017         m3_cog_2017
nbr.val  15881.0000000000000  15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000
nbr.null 13126.0000000000000  10767.000000000000   4575.000000000000   6554.000000000000   5037.000000000000   2245.000000000000
nbr.na       1.0000000000000      1.000000000000      1.000000000000      1.000000000000      1.000000000000      1.000000000000
min          0.0000000000000      0.000000000000      0.000000000000      0.000000000000      0.000000000000      0.000000000000
max        192.0000000000000    221.000000000000    416.000000000000    365.000000000000    513.000000000000    608.000000000000
range      192.0000000000000    221.000000000000    416.000000000000    365.000000000000    513.000000000000    608.000000000000
